cod_ibge,pop_total,pop_urbana_pct,perc_jovens_15_29,renda_per_capita,taxa_desemprego,taxa_analfabetismo_15,perc_esgoto_adequado,gini,idhm,idhm_renda,idhm_longevidade,idhm_educacao,perc_pobres,pib_per_capita,densidade_demografica,taxa_homicidios,alta_violencia
1301407,33170.0,78.0585,28.577,588.49,5.8824,23.33,0.5412,0.62,0.563,0.548,0.756,0.431,55.41,17124.992463069037,2.216321386245217,18.08863430810974,1
1301506,17186.0,74.4618,29.5764,579.21,4.3565,24.57,0.908,0.64,0.509,0.521,0.727,0.349,57.67,12540.847201210287,2.2896977987938385,5.8186896310950775,0
1301605,25871.0,69.8234,29.4036,638.8,6.5142,14.01,1.478,0.62,0.53,0.518,0.719,0.4,59.94,8610.915697112598,2.1282434715138177,19.32665919369178,1
1301654,13815.0,67.0069,29.743,596.23,2.4644,20.95,2.9909,0.74,0.532,0.51,0.762,0.387,67.87,12835.323923271806,1.821710036508045,14.477017734346724,1
1301704,57473.0,73.4467,28.3629,871.32,7.3136,10.81,11.5427,0.66,0.605,0.621,0.791,0.451,41.89,14966.47121256938,1.7357608071896309,5.219842360760705,0
1301803,24311.0,67.9404,30.6034,508.99,4.2433,24.92,2.5801,0.58,0.481,0.476,0.772,0.302,68.07,8906.215293488543,2.007551087431075,8.226728641355765,0
1301852,61163.0,76.2585,25.5236,805.81,10.0942,8.26,4.2293,0.56,0.613,0.607,0.799,0.476,34.86,16380.197178032471,27.590459654540723,83.38374507463662,1
1301902,103598.0,70.4869,27.1453,734.27,9.962,6.14,8.1731,0.59,0.644,0.618,0.811,0.534,36.6,22688.304793528834,11.650724771167365,26.062279194579048,1
1301951,10937.0,67.6694,30.2825,525.38,5.4513,23.1,0.9859,0.8,0.477,0.529,0.772,0.266,74.2,12400.109719301454,0.43296968551088344,0.0,0
1302009,10162.0,78.2622,26.422,687.95,6.5934,5.36,8.7341,0.67,0.654,0.594,0.792,0.594,49.37,15007.774060224365,2.344134761220971,9.8405825624877,0
1302108,8858.0,56.3897,30.21,823.6,4.1794,11.86,1.9597,0.59,0.522,0.552,0.748,0.345,52.07,9687.175434635357,0.15882955990602554,45.15692029803567,1
1302207,10742.0,67.1663,31.3629,516.57,3.3835,20.13,22.6176,0.6,0.522,0.538,0.704,0.376,56.2,12853.658536585366,0.5526059858103417,9.309253397877491,0
1302306,25172.0,64.2102,29.1355,566.68,1.7137,15.39,1.2797,0.69,0.516,0.528,0.766,0.34,62.09,10582.273955188304,0.36239822684588535,3.9726680438582553,0
1302405,45448.0,60.9202,29.2334,618.0,9.2593,19.42,28.7071,0.59,0.531,0.538,0.744,0.374,52.41,13756.336912515402,0.6657810680740927,6.60095053687731,0
1302504,101883.0,65.1267,27.7779,680.39,8.219,10.0,13.1719,0.56,0.614,0.604,0.795,0.481,35.47,15161.26340998989,13.886992000902872,23.556432378316305,1
1302553,17107.0,38.5982,24.7267,568.36,1.8618,12.51,1.5335,0.57,0.596,0.556,0.748,0.51,50.5,18199.27515052318,4.30553465191538,0.0,0
1302603,2063689.0,99.0303,26.0658,1284.7,9.6849,2.96,50.6022,0.61,0.737,0.738,0.826,0.658,12.9,50046.978977937084,181.00944110000157,46.80937873875376,1
1302702,53914.0,56.9314,28.4286,701.45,5.0887,11.06,1.2161,0.6,0.582,0.58,0.747,0.456,47.59,12729.142708758392,1.115884458168076,12.983640612827838,1
1302801,15529.0,51.04,30.4656,518.13,3.885,15.76,7.4148,0.69,0.498,0.466,0.763,0.348,70.9,11347.607701719364,0.9226522809991619,19.318694056281796,1
1302900,61204.0,47.7028,26.9214,488.47,9.7076,6.07,17.7304,0.64,0.588,0.549,0.8,0.464,54.17,9735.082674335012,1.5304417859118387,19.60656166263643,1
1303007,20136.0,37.2269,26.3657,539.62,3.5784,9.25,4.5952,0.65,0.586,0.513,0.779,0.503,62.76,10280.343663090982,1.4273257893088223,0.0,0
1303106,27062.0,60.8344,27.9654,537.7,8.8704,9.55,6.2654,0.63,0.558,0.541,0.78,0.412,58.68,12624.787524942723,4.851444892304449,22.171310324440174,1
1303205,15761.0,75.0968,25.4552,700.88,4.1265,9.4,10.1801,0.59,0.57,0.551,0.776,0.434,47.65,11835.099295729966,0.4172152416634778,12.689550155446987,1
1303304,23818.0,75.1826,29.3266,630.53,3.1927,12.68,14.9007,0.57,0.554,0.532,0.759,0.421,51.32,10597.951129397934,0.5783923984212009,20.992526660508858,1
1303403,96372.0,82.6744,28.5321,796.66,6.9495,3.69,9.9958,0.59,0.658,0.589,0.8,0.605,42.12,14806.914871539451,16.180527759346468,15.564686838500808,1
1303502,19373.0,61.4154,30.9864,454.55,12.8054,28.66,5.6818,0.72,0.496,0.531,0.724,0.317,65.4,10299.953543591597,0.46542117433068053,20.647292623754712,1
1303536,30668.0,54.6889,25.2054,976.41,6.418,7.49,31.26,0.52,0.647,0.627,0.802,0.538,25.21,33647.613147254466,1.2045987958961157,39.12873353332464,1
1303569,24936.0,56.7252,24.1779,801.1,4.8009,8.45,8.4807,0.55,0.611,0.59,0.785,0.493,35.59,16327.638755213346,4.287761481059119,32.08213025344883,1
1303601,14164.0,48.7292,26.4897,448.85,21.4407,15.49,3.9051,0.72,0.479,0.461,0.737,0.323,70.85,13118.963569613104,0.2255302217264294,0.0,0
1303700,28211.0,77.6293,28.9107,489.41,3.8483,14.26,1.6752,0.67,0.49,0.438,0.759,0.353,73.16,8412.108751905285,2.2783180616327394,0.0,0
1303809,51795.0,51.3563,27.9158,577.82,4.7632,8.9,3.3198,0.8,0.609,0.61,0.777,0.476,56.81,8167.873346848151,0.476439472479078,1.930688290375519,0
1303908,32967.0,73.158,27.7217,396.95,5.1478,17.72,5.4409,0.64,0.521,0.471,0.78,0.386,66.11,10135.317135317135,1.6769814395130949,6.0666727333393995,0
1303957,11670.0,81.6367,27.6949,657.76,2.9957,5.27,0.7505,0.58,0.577,0.561,0.739,0.464,46.65,11705.998286203941,1.0960357410962593,25.706940874035986,1
1304005,11559.0,44.4848,25.9452,559.89,1.9428,5.0,4.1062,0.56,0.632,0.546,0.791,0.584,51.94,15143.351500994895,3.1044356985128037,8.651267410675663,0
1304062,66764.0,83.3982,28.2982,669.6,3.7504,10.22,10.6655,0.65,0.616,0.602,0.769,0.505,46.19,11353.94823557606,20.48262593866686,43.43658258941945,1
1304104,19599.0,57.855,28.5321,541.23,9.2864,21.32,5.5927,0.6,0.502,0.512,0.694,0.355,58.07,12242.665442114394,0.2307229525192082,25.51150568906577,1
1304203,73669.0,80.8807,29.6244,767.14,5.4207,8.82,13.9748,0.62,0.639,0.637,0.801,0.511,34.38,14909.826385589597,3.109364725835947,14.931653748523802,1
1304237,19247.0,58.9546,29.2773,432.01,6.4137,12.6,5.0296,0.54,0.548,0.508,0.779,0.416,49.59,9633.189587987737,2.9853144615506793,15.586844703070607,1
1304260,14431.0,67.6599,30.6285,516.14,3.3563,15.1,1.7664,0.61,0.527,0.535,0.724,0.378,55.68,15883.098884346198,1.4044004807913615,13.85905342665096,1
1304302,18631.0,66.2122,26.5418,690.49,3.2441,5.93,0.8179,0.6,0.62,0.551,0.754,0.575,49.07,11038.376898717192,0.6671901243685937,16.10219526595459,1
1304401,23945.0,64.9948,29.7766,629.39,11.599,8.08,3.1334,0.58,0.588,0.538,0.776,0.487,49.82,9716.475255794528,8.361008405004522,4.176237210273544,0
1400027,13927.0,15.89,25.4757,493.7,3.2901,30.5,6.2417,0.75,0.484,0.437,0.815,0.319,75.51,17292.022689739355,0.4908956429248991,28.72118905722697,1
1400050,21096.0,22.5777,25.4598,467.63,4.0222,33.77,9.7826,0.73,0.542,0.518,0.813,0.379,61.63,18273.938187334094,0.8297577823913017,37.92188092529389,1
1400100,413486.0,97.263,27.7843,1399.0,4.6047,3.7,61.2868,0.58,0.752,0.737,0.816,0.708,13.61,32633.182260100704,72.70675397399384,22.008000270867694,1
1400159,13923.0,36.393,25.5117,583.73,1.8338,8.96,6.1464,0.72,0.626,0.597,0.809,0.509,54.19,37521.008403361346,1.723177686686865,35.91180061768297,1
1400175,18682.0,24.7725,22.7866,787.97,2.6637,9.01,1.4736,0.66,0.619,0.581,0.803,0.509,47.29,18898.993683759767,2.4373661989416333,48.17471362809121,1
1400209,20957.0,53.0276,24.1351,714.44,5.137,12.93,34.6805,0.56,0.624,0.601,0.78,0.518,35.46,21629.9088610011,0.4422678020704177,38.17340268168154,1
1400233,10656.0,46.4058,25.732,917.6,1.8764,7.71,11.3099,0.55,0.639,0.6,0.791,0.549,36.44,22221.096096096095,0.8832574960843577,56.306306306306304,1
1400282,10023.0,42.5521,25.6211,781.65,5.5722,21.16,31.7607,0.62,0.582,0.56,0.81,0.434,47.85,20799.860321261098,0.7149702049381522,89.79347500748278,1
1400308,18095.0,55.9326,24.4211,809.57,5.2286,10.9,29.0504,0.71,0.665,0.661,0.813,0.547,37.16,21765.791655153356,1.4666249414099748,71.84305056645482,1
1400407,13986.0,23.1231,26.119,486.61,2.7489,7.33,0.4413,0.7,0.594,0.52,0.801,0.502,64.43,14504.433004433004,2.009487955572299,28.6000286000286,1
1400456,19305.0,47.9202,26.9308,578.04,5.958,5.58,6.3921,0.74,0.65,0.624,0.788,0.558,51.71,17046.982646982648,2.4073809889603406,20.72002072002072,1
1400472,32647.0,74.4173,25.8523,831.4,3.2296,9.71,4.3919,0.57,0.619,0.574,0.798,0.519,42.66,22432.566545164947,0.9722231611150998,27.56761723894998,1
1400506,8858.0,70.9754,26.0781,895.8,4.6276,9.12,4.9174,0.53,0.655,0.614,0.78,0.587,31.23,37002.48363061639,2.0674500321507385,0.0,0
1400605,7315.0,59.6446,24.607,827.26,5.1152,8.3,4.4248,0.55,0.649,0.605,0.788,0.574,33.52,24466.43882433356,4.790758780219766,0.0,0
1400704,13751.0,7.6794,25.3436,288.65,2.3368,13.1,0.2138,0.78,0.453,0.439,0.766,0.276,78.59,10467.965966111555,1.6971893749107498,7.272198385571959,0
1500107,158188.0,62.1981,27.3421,771.33,7.0306,8.71,4.4919,0.53,0.628,0.579,0.798,0.537,38.95,12314.296912534453,98.21400854067251,24.6542089159734,1
1500131,6136.0,87.4511,23.1421,923.2,3.4865,11.74,2.5,0.57,0.622,0.625,0.8,0.481,31.19,17177.966101694914,9.9913536362763,16.297262059973924,1
1500206,59023.0,22.1592,26.615,505.33,6.3114,17.79,2.2044,0.53,0.506,0.517,0.757,0.332,53.47,24270.55554614303,13.586036418947025,40.66211476881893,1
1500305,37765.0,31.4445,28.7197,476.09,5.3935,24.95,2.4342,0.66,0.489,0.485,0.774,0.311,64.88,11750.536210777174,4.529025700017198,5.295908910366742,0
1500347,18080.0,51.4491,24.6626,936.7,4.0624,12.54,0.1958,0.49,0.564,0.563,0.797,0.399,33.99,35556.02876106195,2.5414832478581535,33.1858407079646,1
1500404,69377.0,50.6695,26.8028,562.3,5.1211,10.46,5.9421,0.58,0.564,0.529,0.779,0.436,52.34,10735.704916615017,2.9341850084068586,5.765599550283235,0
1500503,34280.0,65.6359,26.689,773.03,9.6982,11.92,17.5625,0.65,0.642,0.659,0.809,0.497,38.3,20063.389731621937,0.46979125727241117,29.171528588098013,1
1500602,126279.0,82.5173,25.9386,1245.26,4.4701,9.75,49.0865,0.56,0.665,0.662,0.811,0.548,22.38,24697.511066764862,0.7915525802492929,53.84901685949366,1
1500701,28011.0,43.9327,30.1346,524.25,12.4784,23.21,0.2826,0.62,0.484,0.506,0.774,0.29,62.02,9231.159187462068,4.051556054408387,28.560208489521973,1
1500800,478778.0,99.6909,24.1392,1219.88,7.4404,2.87,31.4841,0.52,0.718,0.684,0.821,0.658,13.94,18667.480544218823,2512.0835300907706,19.215586346908168,1
1500859,31850.0,49.7331,27.1994,765.01,5.4837,11.78,1.9711,0.58,0.548,0.563,0.788,0.371,44.8,18450.455259026687,2.677534852088267,87.91208791208791,1
1500909,44573.0,51.4751,26.949,479.94,5.295,15.28,3.9385,0.56,0.52,0.48,0.772,0.38,62.59,8149.88894622305,40.53638662034595,4.487021290916026,0
1500958,23774.0,42.6348,26.2093,574.32,5.7336,18.01,0.8719,0.56,0.519,0.504,0.773,0.358,55.64,12966.265668377218,13.121467679265278,50.47530916126861,1
1501006,18290.0,24.1498,25.8611,477.87,7.3159,8.74,5.6811,0.6,0.541,0.47,0.748,0.45,65.69,8298.305084745763,1.0712160727157167,5.467468562055768,0
1501105,31892.0,40.772,30.5312,358.65,6.76,21.53,0.1914,0.48,0.471,0.481,0.777,0.28,59.68,7848.0496676282455,7.252597661166879,6.271165182490908,0
1501204,51641.0,52.8863,28.4503,460.65,8.7238,9.45,2.7897,0.53,0.578,0.538,0.77,0.467,47.95,10877.384248949478,13.734308510638298,17.428012625626923,1
1501253,4031.0,39.9653,24.6837,995.23,5.8751,12.09,0.2268,0.62,0.594,0.635,0.784,0.42,34.52,31983.378814190026,1.3633677856248747,49.61548002976929,1
1501303,126650.0,82.5006,26.6269,975.54,7.7646,5.69,15.1474,0.55,0.662,0.643,0.801,0.564,26.03,72975.74417686538,96.65445098898147,17.370706671930517,1
1501402,1303403.0,99.4806,22.8414,1668.52,7.7293,2.64,59.9118,0.61,0.746,0.751,0.822,0.673,13.04,25753.88809140381,1230.254526371031,16.188392998942,1
1501451,18099.0,48.4999,25.6699,741.15,8.2848,6.99,1.1215,0.58,0.588,0.548,0.775,0.478,47.03,13092.325542847671,4.114888580394133,16.57550140891762,1
1501501,63567.0,94.8574,24.9186,818.99,7.8518,5.35,7.1718,0.48,0.665,0.623,0.798,0.592,21.31,31245.01706860478,338.4355733498025,31.46286595245961,1
1501576,18005.0,57.3896,25.0208,947.99,2.6487,14.66,1.9577,0.52,0.589,0.601,0.777,0.437,31.11,13532.574284920855,6.392449914862012,44.43210219383504,1
1501600,12622.0,54.8645,25.9864,739.25,5.0151,19.23,0.5458,0.5,0.546,0.531,0.77,0.398,47.84,16365.869117414039,21.503397918487437,15.845349389954048,1
1501709,123082.0,71.1786,26.0192,810.48,5.6737,9.86,4.6006,0.58,0.6,0.589,0.755,0.486,41.59,11280.374059570042,57.928165159419876,19.4991956581791,1
1501725,24718.0,54.2277,25.2084,763.34,4.1633,13.08,5.754,0.67,0.613,0.632,0.809,0.451,41.29,15356.218140626264,3.884905089527432,20.228173800469293,1
1501758,6783.0,55.9045,23.839,766.2,3.8407,13.8,1.5493,0.57,0.591,0.588,0.743,0.473,40.26,16950.31696889282,5.26437108111695,73.71369600471768,1
1501782,45712.0,62.3469,25.9647,725.32,6.1908,14.15,11.4839,0.53,0.568,0.555,0.781,0.422,43.11,17364.543227161357,11.596920747609683,26.251312565628282,1
1501808,106968.0,51.8931,29.3882,606.08,12.199,18.04,0.7514,0.58,0.503,0.524,0.778,0.312,56.22,8344.832099319423,11.181520010612033,6.544013162815047,0
1501907,24383.0,35.5165,26.9983,526.09,5.5587,9.6,3.4371,0.52,0.552,0.495,0.779,0.437,54.0,22001.23036541853,24.513854957764547,16.404872247057376,1
1501956,19630.0,36.434,27.8808,564.23,7.0141,20.39,0.2669,0.58,0.473,0.449,0.779,0.303,67.43,11581.966377992869,8.112911224995868,45.848191543555785,1
1502004,23981.0,47.3833,26.7128,488.54,5.4704,9.18,5.5267,0.6,0.546,0.525,0.778,0.398,54.4,10670.989533380593,7.735155201449168,4.1699678912472375,0
1502103,134184.0,50.8354,28.6003,597.9,6.0233,7.06,3.9738,0.58,0.577,0.538,0.754,0.474,50.71,10377.161211470817,43.535278487049794,9.688189351934657,0
1502152,77079.0,89.9493,27.6093,1364.4,4.1045,4.84,59.7801,0.55,0.673,0.67,0.801,0.569,20.83,453922.7934975804,24.49480400248002,25.9474046108538,1
1502202,70394.0,84.814,24.8288,966.47,7.1041,9.39,5.1865,0.53,0.655,0.61,0.794,0.58,30.91,20266.48578003807,113.26778045417173,36.93496604824275,1
1502301,56506.0,55.2242,26.5618,704.58,3.9161,17.16,1.9821,0.62,0.548,0.573,0.747,0.385,50.15,10888.330442784836,19.477936426629753,21.23668283014193,1
1502400,192256.0,92.5157,25.5368,1055.05,5.0095,5.16,17.1864,0.54,0.673,0.654,0.8,0.582,22.93,24484.962757989346,186.7832507529389,31.208388814913448,1
1502509,20757.0,22.5755,27.846,584.29,16.2257,16.67,0.9899,0.67,0.453,0.516,0.769,0.234,63.04,11946.524064171123,1.6559240749597426,0.0,0
1502608,12868.0,39.5788,23.7566,655.87,8.4628,6.5,3.0288,0.56,0.602,0.541,0.763,0.528,51.27,7835.405657444824,33.504483581032524,15.542430836182778,1
1502707,44617.0,74.3147,23.7398,1032.8,4.8111,9.9,2.2937,0.54,0.64,0.631,0.77,0.54,27.91,14846.695205863236,7.65368175079707,56.03245399735527,1
1502756,26881.0,61.3519,27.1009,699.98,5.3315,13.48,2.4096,0.5,0.566,0.56,0.741,0.438,38.98,15616.792530039806,38.36777455203578,26.040697890703473,1
1502764,14036.0,35.6298,26.8595,1007.72,1.3768,16.66,3.0336,0.64,0.55,0.635,0.795,0.33,36.37,28980.621259618125,0.8215393139280471,106.86805357651753,1
1502772,19950.0,89.7494,25.5388,1036.35,8.2536,11.75,2.2288,0.54,0.636,0.592,0.809,0.536,34.88,183809.07268170427,8.420933554402186,65.16290726817043,1
1502806,33903.0,39.8637,30.4545,472.98,10.7335,15.42,0.441,0.57,0.502,0.508,0.769,0.323,60.34,8319.086806477302,9.372330573486115,11.798365926319205,0
1502855,14117.0,52.1216,27.4917,556.04,2.6936,6.69,4.8424,0.6,0.578,0.501,0.78,0.495,61.12,10591.060423602748,9.862710124909961,0.0,0
1502905,41262.0,59.9002,25.1394,614.45,11.8735,7.34,6.1743,0.56,0.582,0.542,0.758,0.48,50.49,8952.32901943677,61.00940084752529,14.541224371092046,1
1502939,58484.0,84.3325,26.8603,782.32,5.6649,12.88,3.3557,0.52,0.615,0.606,0.763,0.502,28.87,16074.139935708912,11.10004177414668,15.388824293823951,1
1502954,28192.0,61.1982,25.298,879.96,3.7191,12.47,2.4256,0.49,0.665,0.654,0.808,0.56,18.1,19709.0309307605,9.534983533957387,31.92395005675369,1
1503002,8728.0,82.4702,28.6893,594.92,9.6195,7.16,2.2901,0.56,0.563,0.501,0.756,0.47,55.62,8773.373052245646,0.7414411669237387,11.457378551787352,0
1503044,17898.0,58.3808,25.3883,831.86,8.8804,13.01,0.3675,0.62,0.583,0.573,0.792,0.437,46.37,33656.1068275785,5.196434092997531,33.523298692591354,1
1503077,24703.0,57.4343,27.3691,620.45,2.502,18.13,0.9209,0.55,0.526,0.54,0.763,0.353,49.27,11160.344897380885,15.36242843656834,36.432821924462615,1
1503093,26362.0,63.6902,24.3608,829.0,4.2464,14.1,2.0992,0.54,0.56,0.585,0.743,0.404,35.6,19203.01949776193,3.7531684532253444,79.66011683483802,1
1503101,31786.0,41.6158,30.4788,634.91,3.4556,16.47,0.3661,0.56,0.509,0.51,0.777,0.333,54.73,10498.83596551941,3.7091250591037515,0.0,0
1503200,35797.0,69.4527,24.9518,718.26,4.597,10.06,0.9888,0.56,0.595,0.579,0.743,0.49,42.96,11609.380674358186,45.54424205103673,16.761181104561835,1
1503309,64831.0,44.5944,27.1629,617.29,5.9512,14.14,4.7976,0.53,0.547,0.514,0.77,0.413,53.09,10650.923169471394,32.46748043617832,33.934383242584566,1
1503408,10325.0,35.4383,25.3366,631.7,8.0266,11.06,0.6225,0.52,0.572,0.55,0.748,0.456,43.21,16903.63196125908,21.84699696363771,19.37046004842615,1
1503457,30329.0,51.2117,26.2851,594.25,9.122,18.88,12.9025,0.57,0.489,0.508,0.757,0.304,52.27,20595.66751294141,5.815105008000107,46.160440502489365,1
1503507,30955.0,28.9388,24.8167,616.62,5.3493,14.25,9.4227,0.58,0.559,0.536,0.763,0.427,53.19,8971.054756905185,22.346808315568264,22.61347116782426,1
1503606,123314.0,87.0007,27.6814,1074.37,2.2355,8.96,4.4385,0.57,0.64,0.644,0.8,0.51,24.77,24955.34975752956,1.987573931612525,49.46721377945732,1
1503705,49754.0,57.3984,26.1125,636.27,5.0421,16.11,5.4362,0.62,0.528,0.543,0.746,0.364,51.56,16911.404108212406,6.313722225662589,36.17799573903606,1
1503754,24042.0,42.2178,28.6956,787.87,1.019,11.01,1.0617,0.69,0.505,0.577,0.8,0.279,52.6,26010.856001996504,0.4510308057492189,24.95632642874969,1
1503804,37707.0,89.376,23.916,905.18,4.919,13.03,10.4069,0.59,0.622,0.628,0.752,0.509,31.68,16314.981303206301,18.775272825771424,37.12838465006498,1
1503903,50881.0,58.5503,27.6528,713.05,11.1849,5.02,4.0499,0.59,0.592,0.547,0.756,0.501,49.58,28514.494605058862,6.125635666679509,15.722961419783417,1
1504000,29569.0,29.5411,29.9604,463.89,16.714,8.92,0.6409,0.58,0.541,0.493,0.754,0.425,63.67,17001.758598532248,19.85354743929591,6.763840508640807,0
1504059,34353.0,81.0235,27.0864,786.61,4.2389,13.8,5.3286,0.58,0.599,0.615,0.763,0.458,35.53,9895.700521060751,73.1941168574661,55.30812447238961,1
1504109,8115.0,47.5293,22.4892,619.04,8.7162,7.91,0.521,0.54,0.597,0.524,0.801,0.507,50.81,12115.711645101663,25.04753321151662,0.0,0
1504208,266533.0,89.9397,26.6965,1137.5,4.9816,7.53,22.2012,0.58,0.668,0.673,0.785,0.564,23.53,50723.643976543244,17.618671019955748,47.64888400310655,1
1504307,25971.0,41.6349,24.9163,634.79,7.0818,8.48,4.225,0.59,0.57,0.534,0.764,0.454,54.06,11150.205998998883,32.15713174877543,11.551345731777753,0
1504406,26573.0,57.3853,22.3723,576.69,16.5884,7.25,5.5164,0.54,0.609,0.57,0.76,0.521,43.46,9908.328002107402,33.02532235513438,0.0,0
1504422,111785.0,99.7263,26.0223,883.71,11.1305,4.36,22.1965,0.42,0.676,0.621,0.793,0.628,17.02,23054.264883481683,1083.0410603212742,20.57521134320347,1
1504455,27094.0,39.6582,25.0314,763.1,2.4662,12.32,5.6505,0.61,0.582,0.605,0.8,0.408,39.49,37781.24307964863,3.275137806856804,36.90854063630324,1
1504505,27881.0,34.6365,30.7163,476.85,7.4385,20.17,4.0595,0.55,0.418,0.454,0.776,0.207,73.43,7762.311251389835,4.116635394353029,14.346687708475304,1
1504604,27198.0,71.417,29.5206,694.48,7.6101,6.85,6.7114,0.58,0.575,0.539,0.754,0.467,56.69,16602.911978821972,31.220155010285044,80.888300610339,1
1504703,84094.0,39.4891,27.9806,626.33,7.0608,13.06,1.8148,0.63,0.547,0.578,0.757,0.375,45.7,15852.581634837206,9.247054613966204,29.72863700145076,1
1504752,23501.0,36.0112,24.7266,705.92,1.982,13.97,1.0163,0.49,0.665,0.654,0.808,0.56,18.1,12271.52036083571,4.711284710667258,0.0,0
1504802,60012.0,54.4125,25.9065,687.01,6.0939,9.25,0.748,0.59,0.589,0.541,0.764,0.495,51.73,13442.011597680465,3.3062052832181985,8.331666999933347,0
1504901,45368.0,43.1163,28.1608,505.26,12.328,9.73,1.3915,0.56,0.547,0.54,0.775,0.391,52.07,7458.781520014107,12.055239184948064,6.612590372068418,0
1504950,20478.0,62.1643,27.5173,535.3,5.5229,19.13,0.4315,0.63,0.502,0.482,0.757,0.346,64.94,17120.470749096592,7.292228637968517,68.36605137220432,1
1504976,13955.0,50.5195,23.7836,824.87,5.4419,17.68,8.2258,0.59,0.581,0.59,0.766,0.435,44.7,13788.032963095664,8.921584672902933,42.99534217126478,1
1505007,12806.0,71.0995,21.7632,709.95,3.2122,11.89,7.0395,0.52,0.609,0.564,0.791,0.507,41.2,11505.622364516632,26.14259000677756,62.47071685147587,1
1505031,33638.0,80.0612,26.1104,1274.42,1.3634,8.67,18.2931,0.54,0.673,0.709,0.828,0.519,12.03,28869.284737499256,0.881452684755567,77.29353707116951,1
1505064,60732.0,53.825,26.7059,721.31,5.3483,15.13,8.2623,0.59,0.537,0.557,0.741,0.376,46.1,18378.515444905486,3.9439600756841338,51.04393071198051,1
1505106,52229.0,60.6923,25.6199,652.59,4.9193,8.64,1.0181,0.59,0.594,0.556,0.756,0.499,48.27,18482.433131019166,1.8646787803489153,9.573225602634553,0
1505205,33844.0,46.2977,29.0155,460.54,5.9361,12.81,0.2842,0.56,0.507,0.502,0.754,0.344,59.37,12369.51896938896,8.78542145440207,5.90946696607966,0
1505304,68294.0,69.3443,26.8179,727.72,8.2701,7.17,13.9619,0.64,0.623,0.599,0.778,0.52,46.08,33346.85331068615,0.6349376884997411,19.03534717544733,1
1505403,17855.0,60.9577,24.9902,694.89,3.7656,12.72,1.1462,0.62,0.568,0.575,0.727,0.438,48.02,11228.61943433212,31.78686510832992,28.003360403248394,1
1505437,32467.0,84.686,25.2379,935.72,3.5872,11.69,5.8761,0.55,0.624,0.653,0.795,0.467,23.09,40102.07287399513,2.2529994829488666,77.00126282071025,1
1505486,41097.0,46.1445,26.126,689.59,6.2712,14.66,0.4169,0.65,0.515,0.541,0.746,0.338,55.04,21097.306372727937,3.4732824653282366,70.56476141810838,1
1505494,6885.0,68.6129,24.0378,856.12,13.2287,17.06,0.1818,0.55,0.589,0.574,0.761,0.467,39.35,14331.590413943355,6.994378084485179,58.09731299927378,1
1505502,105550.0,91.0943,27.2525,992.06,6.2732,7.99,21.3416,0.6,0.645,0.667,0.781,0.514,24.5,40541.02321174799,5.456877099805533,44.52865940312648,1
1505536,267836.0,96.4116,27.0203,1321.92,4.8598,5.37,28.3368,0.53,0.715,0.701,0.809,0.644,13.17,185771.34888513866,38.89649303319191,29.869024328320315,1
1505551,6931.0,61.16,22.5076,882.09,7.0228,15.76,1.2584,0.51,0.574,0.571,0.748,0.443,38.62,16555.475400375126,4.1467783642392275,43.28379743182802,1
1505601,8285.0,60.1811,22.0036,756.62,2.8243,16.17,0.7126,0.55,0.581,0.543,0.754,0.478,47.64,8719.37235968618,18.40195102882121,36.210018105009055,1
1505635,12832.0,41.4433,24.4155,864.32,3.7267,13.24,0.4175,0.52,0.563,0.561,0.792,0.402,39.73,22799.71945137157,3.873573936450083,15.586034912718205,1
1505650,18668.0,43.1755,25.766,793.04,6.7166,8.89,0.1872,0.59,0.552,0.541,0.77,0.404,53.83,17301.10349260767,2.602464729827692,10.713520462824084,0
1505700,24984.0,52.0413,26.9372,574.17,10.9718,10.53,9.3309,0.61,0.562,0.558,0.773,0.412,52.26,11003.162023695166,7.427440205746991,8.005123278898495,0
1505809,62503.0,48.3545,31.0001,508.31,4.2285,24.27,0.414,0.64,0.483,0.513,0.767,0.286,60.55,15117.674351631122,2.462089773489947,19.199078444234676,1
1505908,40597.0,48.9273,29.9973,484.97,5.7684,15.17,4.8538,0.59,0.503,0.512,0.77,0.322,56.21,9954.30696849521,2.3301706677677823,17.24265339803434,1
1506005,35577.0,52.0561,28.5381,451.71,4.9784,11.02,0.6627,0.68,0.523,0.512,0.779,0.359,67.23,12301.402591561964,2.4057712543435845,14.054023666975857,1
1506104,10851.0,66.3718,23.4264,716.9,4.2553,11.39,1.4739,0.65,0.577,0.571,0.772,0.435,48.38,29635.056676803983,41.842278786570056,0.0,0
1506112,11524.0,83.747,23.2732,649.32,2.2607,16.65,3.3982,0.6,0.543,0.55,0.732,0.397,52.44,10477.785491148907,38.08504028606743,8.677542519958347,0
1506138,85597.0,95.3655,25.7708,1295.2,4.0085,7.84,10.1099,0.53,0.672,0.674,0.804,0.561,15.48,29809.058728693763,22.38527081242813,47.89887496057105,1
1506161,18384.0,75.99,24.4887,1039.0,2.8394,11.09,1.5224,0.53,0.638,0.651,0.804,0.495,22.47,32726.011749347257,4.467962709621066,70.71366405570062,1
1506187,53143.0,63.7356,26.3007,946.14,3.3421,14.91,3.4282,0.54,0.602,0.606,0.788,0.457,30.0,13803.32310934648,6.4443925429709035,47.04288429332179,1
