cod_ibge,pop_total,pop_urbana_pct,perc_jovens_15_29,renda_per_capita,taxa_desemprego,taxa_analfabetismo_15,perc_esgoto_adequado
1709807,1590.0,53.0818,19.1195,1060.8,1.0753,15.4,0.1776
1710508,6819.0,59.9355,22.5986,951.97,2.9637,12.17,34.9375
1710706,5172.0,55.9745,20.9203,850.59,5.136,15.25,35.8209
1710904,3577.0,66.0889,22.0296,933.46,0.8914,11.38,0.314
1711100,2404.0,65.4742,21.8386,1076.92,5.6553,10.26,0.2433
1711506,3334.0,40.2819,18.5363,1033.94,2.1475,11.48,0.5659
1711803,2243.0,53.9902,21.8457,791.63,4.5005,13.71,
1711902,15288.0,75.2747,25.9942,1229.28,1.2563,7.21,1.625
1711951,3516.0,71.3879,24.6871,777.8,6.9786,15.03,7.1161
1712009,3357.0,72.4754,20.852,1306.33,1.4526,6.4,4.2955
1712157,1626.0,65.7442,20.5412,904.21,5.28,17.23,0.8532
1712405,2999.0,72.8243,21.3071,912.48,3.6817,18.56,0.8105
1712454,2717.0,73.6106,21.4207,658.43,0.3871,11.63,0.6897
1712504,4615.0,55.9263,22.9686,1221.45,0.935,8.75,0.941
1712702,2748.0,56.4774,27.2562,775.8,5.1232,15.69,2.0962
1712801,3095.0,59.2569,22.7787,810.37,3.413,15.77,0.7014
1713205,18566.0,82.7642,23.0691,1345.89,3.807,8.26,3.4093
1713304,12701.0,89.6622,22.4077,1172.19,1.5283,8.5,1.1369
1713601,5694.0,49.4029,19.4064,1018.53,1.6848,15.73,0.4666
1713700,2396.0,55.0918,18.5726,969.74,1.459,10.42,1.2472
1713809,4872.0,59.3801,22.7217,812.99,2.3346,14.8,0.6439
1713957,3367.0,54.2026,22.4532,925.82,4.0712,12.29,0.4244
1714203,8754.0,83.1391,21.7843,1184.27,0.6466,12.16,0.9474
1714302,4521.0,44.415,20.7697,810.68,3.5494,15.67,0.5225
1714880,10367.0,74.5635,23.0057,916.26,3.6956,10.94,0.8814
1715002,3362.0,82.6889,20.0476,1068.55,1.5115,8.86,0.7712
1715101,3969.0,82.2625,22.4238,1024.13,1.8315,8.64,0.6767
1715150,1846.0,74.7021,17.0639,1123.63,3.6936,13.14,22.0056
1715259,2230.0,75.0224,23.6771,876.15,4.2353,17.78,0.142
1715507,1164.0,84.4502,20.0172,925.74,2.6455,13.91,1.7588
1715705,4798.0,40.4752,21.6757,862.06,4.3584,14.15,0.1203
1715754,6975.0,84.0143,21.448,1242.87,2.9588,9.64,0.5538
1716109,52360.0,96.6749,24.2819,1526.29,3.3468,4.45,19.7386
1716208,10542.0,59.059,21.4286,977.59,2.82,16.94,0.7902
1716307,4043.0,69.3792,21.4939,933.91,1.4947,13.24,1.6035
1716505,14055.0,91.8392,24.7456,1441.4,2.4636,8.3,1.8569
1716604,9317.0,48.9428,19.4591,1080.34,7.2437,14.26,23.5518
1716653,4921.0,51.8797,21.6623,1002.46,4.8654,13.52,
1716703,8941.0,72.0277,21.9662,1172.54,4.592,11.18,1.5581
1717008,4478.0,64.7387,21.8624,787.79,11.4994,13.49,1.8121
1717206,2282.0,48.0719,19.0622,857.47,0.2886,16.46,0.3783
1717503,7128.0,53.367,20.9877,1037.53,3.0581,11.23,0.2527
1717800,4220.0,55.1185,20.4028,817.92,16.6346,17.04,2.0253
1717909,7586.0,68.0596,22.3306,906.89,3.7874,12.1,0.4804
1718006,2866.0,73.9358,23.0635,881.18,18.9939,13.99,
1718204,64418.0,89.7498,23.0727,1349.96,4.2226,5.76,48.7714
1718303,9044.0,60.2278,25.8182,721.44,15.0321,14.83,25.9169
1718402,3047.0,84.8704,21.5294,1017.64,1.7529,10.22,1.0319
1718451,2193.0,80.2098,23.2102,912.8,3.9146,10.46,1.0191
1718501,3421.0,52.9085,23.4142,723.11,1.9231,22.48,0.2876
1718550,3960.0,45.101,22.1717,708.06,1.3195,15.69,0.6354
1718659,1768.0,90.724,24.6606,913.38,7.4074,11.02,0.5282
1718709,2738.0,58.656,21.5486,916.21,2.0115,13.38,0.4162
1718758,4841.0,41.8302,19.7273,987.98,1.9387,13.16,1.0817
1718808,4215.0,83.5113,26.121,832.94,8.3586,16.22,20.9729
1718840,3723.0,56.0838,20.0645,1043.85,2.3907,10.64,8.4668
1718865,7216.0,66.4634,24.3902,1011.88,4.6216,12.29,0.381
1718881,2680.0,68.6567,20.3358,915.7,3.1893,9.71,0.6508
1718899,2219.0,45.1555,22.2623,1145.36,3.2096,10.13,0.7692
1718907,4653.0,71.5237,22.8025,848.41,1.4892,13.27,0.9579
1719004,2781.0,65.9115,22.5458,942.39,0.7018,12.7,1.4068
1720002,2406.0,62.0116,21.3633,793.1,1.5965,13.4,
1720101,5654.0,57.1277,24.0891,750.11,6.0009,13.05,2.0528
1720150,1783.0,71.3965,25.687,1195.77,2.9308,9.95,
1720200,13241.0,69.3754,24.6507,820.57,1.9488,13.54,0.69
1720259,2385.0,50.8176,18.7421,815.37,10.0522,15.92,3.1469
1720309,4100.0,76.3902,23.561,868.76,3.8585,14.66,0.5668
1720499,4422.0,67.4582,18.3627,1074.49,5.7485,13.8,0.472
1720655,5108.0,83.5944,21.2999,1231.48,3.6214,9.86,1.7361
1720804,10830.0,51.3666,24.3952,803.3,5.791,16.05,17.7914
1720853,1577.0,72.1623,20.6088,1087.47,9.9462,11.65,0.6768
1720903,14011.0,73.7992,22.8606,1004.29,8.5682,11.67,24.3864
1720937,2021.0,78.8718,20.6333,1041.52,1.3382,13.86,0.4412
1720978,2456.0,59.2834,18.8925,1136.59,4.8908,11.37,33.952
1721000,302692.0,97.8688,27.2382,2260.06,3.3869,2.98,73.2643
1721109,7459.0,35.1656,24.6548,755.36,1.262,9.16,4.8
1721208,22615.0,77.3071,23.9133,1055.63,3.9836,9.28,31.636
1721257,1909.0,67.6794,21.5296,1308.74,0.5587,13.09,2.5836
1721307,1874.0,58.4845,19.6905,1052.03,7.3236,15.53,0.1475
1722081,10522.0,83.9859,22.9424,870.86,4.9193,13.11,0.4241
1722107,10517.0,80.3556,22.9248,1051.05,8.5171,14.18,1.9088
2100055,106550.0,88.7658,25.4735,1007.41,6.35,11.66,10.3117
2100105,6144.0,49.3978,26.6113,605.56,1.7789,21.39,5.9447
2100154,12142.0,24.757,24.7323,597.92,3.9834,21.66,7.1126
2100204,18467.0,27.0049,22.6404,681.48,3.5456,17.73,5.4389
2100303,23286.0,67.4912,25.6248,533.46,5.9826,25.6,7.443
2100402,6447.0,46.0059,24.1508,798.15,11.116,25.11,17.6923
2100436,24048.0,80.4641,25.9606,671.08,7.4331,21.98,4.3103
2100477,25710.0,54.7608,25.0292,616.57,4.9793,20.58,1.1044
2100501,11109.0,75.2723,26.105,803.48,9.1725,10.68,27.6358
2100550,7170.0,75.7322,27.4756,546.81,6.3025,19.6,1.4815
2100600,37085.0,42.6102,25.7894,602.61,8.3178,19.95,1.4103
2100709,25322.0,32.7186,23.3394,647.55,6.1298,18.82,0.4903
2100808,13793.0,55.9414,26.8687,647.27,1.6272,20.0,0.1752
2100832,17519.0,66.1739,26.6682,594.97,2.2764,14.16,0.0991
2100873,11181.0,45.8099,25.2571,601.3,9.4074,18.54,0.5607
2100907,39052.0,28.6464,23.8631,495.55,10.4546,25.65,0.1754
2100956,25517.0,41.3724,26.982,570.78,2.9684,23.05,0.629
2101004,29472.0,59.358,24.4639,723.36,6.5852,14.91,4.4613
2101103,11790.0,41.3062,26.2002,692.03,5.817,9.9,0.628
2101202,103711.0,80.06,25.0986,894.93,5.2212,12.21,22.7343
2101251,16966.0,69.6393,25.3448,704.29,10.0165,11.95,2.5142
2101301,16290.0,51.2216,24.3217,639.65,5.1983,17.5,0.8194
2101350,5252.0,27.361,22.3534,624.92,3.5115,16.45,0.4018
2101400,101767.0,87.948,28.1928,1166.62,6.1474,8.06,11.9058
2101509,18984.0,65.8239,24.1098,815.92,6.4747,14.4,1.4295
2101608,84532.0,68.9301,25.0142,817.61,5.661,19.52,3.4112
2101707,65589.0,43.7741,27.7851,612.86,6.2996,14.79,8.0296
2101731,8460.0,52.5768,29.3735,388.46,12.2559,21.17,0.0966
2101772,11750.0,59.8128,25.9915,670.39,7.3402,18.22,0.8305
2101806,5469.0,61.748,23.2401,715.98,3.8436,18.63,2.0501
2101905,19584.0,30.6628,21.7167,679.09,6.619,15.29,0.1789
2101939,5840.0,44.2295,22.6712,728.32,1.9471,16.92,2.274
2101970,7574.0,81.1724,27.0663,570.27,11.8562,18.95,0.466
2102002,33100.0,49.0846,24.9728,545.68,5.214,24.57,6.398
2102036,28599.0,63.2644,25.7142,698.74,6.133,20.56,1.7304
2102077,12212.0,31.7393,25.3112,638.84,9.9239,24.62,8.118
2102101,34120.0,46.8699,25.7532,615.04,7.1773,19.83,1.2236
2102150,9218.0,32.4365,27.3161,516.09,7.0976,23.5,0.7859
2102200,29685.0,33.3165,27.1248,489.45,9.2549,21.6,0.0742
2102309,22455.0,75.8851,24.0036,593.63,7.7501,21.28,0.4804
2102325,55499.0,71.9346,26.6293,667.09,8.4413,19.04,8.9357
2102358,12918.0,30.8794,22.7976,696.88,5.5176,18.84,0.2187
2102374,9732.0,44.5849,26.9523,389.45,5.3938,19.07,0.1119
2102408,10121.0,35.787,25.2445,507.33,13.5306,17.58,0.318
2102507,16412.0,22.7334,24.3237,552.62,4.9628,13.59,0.3261
2102556,12301.0,79.3594,24.6647,833.52,4.6063,14.31,17.3902
2102606,19932.0,67.5647,24.6639,587.02,7.3756,16.34,0.1408
2102705,24303.0,67.9875,28.9964,737.41,13.1085,15.89,1.7121
2102754,11374.0,52.6376,23.5713,780.81,15.1316,21.2,0.6147
2102804,24062.0,69.4539,23.1693,936.53,4.7511,10.86,23.8126
2102903,24238.0,73.7478,25.7282,676.39,12.6672,12.14,3.7226
2103000,156973.0,77.2585,24.6125,853.08,7.9349,16.44,19.339
2103109,10208.0,23.7265,23.3738,616.29,4.5455,10.92,0.8422
2103125,7094.0,57.9645,24.6828,580.82,6.0552,17.09,0.181
2103158,12342.0,57.8674,27.9938,735.27,5.2432,18.42,0.6397
2103174,16267.0,45.2757,28.4687,705.59,4.2676,16.45,0.1109
2103208,81386.0,75.4098,26.1986,741.25,6.7455,16.14,0.8677
2103257,12878.0,54.8455,24.274,831.99,9.8884,16.35,4.3195
2103307,114275.0,72.8095,24.5075,725.27,8.5017,20.14,13.4831
2103406,41658.0,82.8028,24.5811,671.03,11.1007,18.76,3.7093
2103505,40316.0,68.665,26.1137,711.68,9.6442,18.26,1.4661
2103554,14915.0,47.4891,26.9058,542.17,2.7488,19.65,2.363
2103604,59566.0,70.834,24.326,625.41,9.4026,20.76,7.6394
2103703,31558.0,71.3702,22.926,699.05,7.5693,15.04,3.2699
2103752,14404.0,88.2949,25.6526,823.31,6.4447,11.69,9.3914
2103802,23053.0,71.2836,23.9014,863.58,6.6532,15.23,9.2266
2103901,10223.0,54.9252,27.3012,535.56,9.0833,24.3,0.6186
2104008,18311.0,54.6884,23.9474,641.75,4.5931,18.83,5.0622
2104057,33294.0,77.3593,24.7943,1045.87,3.7978,9.73,7.9253
2104073,8048.0,35.1889,25.8325,680.02,2.0,14.71,0.2818
2104081,10873.0,19.4243,27.4993,584.52,2.5215,24.45,6.6342
2104099,17719.0,36.8362,26.971,658.6,5.9555,14.12,0.585
2104107,12640.0,64.3038,26.1313,922.26,2.4202,10.23,0.2819
2104206,16976.0,59.3426,23.598,663.54,5.5251,20.94,3.1542
2104305,10186.0,86.5993,24.7006,799.67,14.6299,11.64,0.5732
2104404,17206.0,47.7624,23.7766,761.9,6.3533,21.73,1.9667
2104503,10231.0,72.339,25.325,708.84,3.2955,18.29,3.1682
2104552,18411.0,83.738,24.8601,790.85,3.0459,14.6,4.3675
2104602,13930.0,35.6856,24.1709,734.73,5.5218,21.65,0.2529
2104628,7063.0,69.4181,24.0974,710.62,4.1902,19.9,0.4119
2104651,10713.0,53.9158,29.5902,619.07,34.7021,21.28,2.1383
2104677,23128.0,67.9782,26.5566,678.51,5.7392,17.54,6.1582
2104701,6023.0,47.2024,21.8662,681.18,6.9393,20.56,1.1122
2104800,73872.0,64.7918,26.3713,821.45,3.4545,16.21,2.341
2104909,10290.0,54.1983,19.9708,740.79,4.0242,11.52,0.3982
2105005,25680.0,44.9922,27.8816,415.69,7.6894,17.85,2.5773
2105104,24794.0,38.6747,27.2485,439.27,17.3716,18.66,3.2832
2105153,13974.0,50.9446,25.8194,646.04,3.3851,20.27,6.1493
2105203,10231.0,65.1061,23.1258,800.72,5.2696,20.76,12.3526
2105302,273110.0,95.932,25.6948,1324.19,4.4391,6.73,46.6044
2105351,13828.0,43.1371,25.8316,553.45,2.4766,24.22,3.6998
2105401,60440.0,60.7644,24.9024,658.19,5.7976,15.37,12.014
2105427,22513.0,75.1699,24.2704,882.07,4.1338,15.28,1.1093
2105450,7471.0,47.1289,26.1545,559.77,9.6695,19.82,0.8772
2105476,17076.0,16.4734,26.4406,465.99,1.7651,28.17,10.3249
2105500,24709.0,68.6956,25.6425,850.02,4.4347,13.24,3.2258
2105609,14924.0,48.2645,23.2779,669.96,12.1894,21.35,1.3659
2105658,5146.0,58.6086,24.5433,569.66,12.8651,17.52,1.4009
2105708,44403.0,69.7768,25.6762,819.51,5.1409,21.85,3.2648
2105807,9506.0,44.1931,24.5424,780.64,2.573,22.51,5.9951
2105906,14769.0,35.6558,25.4316,665.18,7.4909,24.46,1.6256
2105922,10572.0,47.1623,24.4892,568.19,20.7929,20.91,0.4736
2105948,8758.0,56.8851,23.156,774.33,3.0096,20.85,1.1429
2105963,11411.0,66.4447,25.6156,589.81,1.8182,25.76,0.921
2105989,7057.0,51.0982,22.7717,765.61,4.4832,15.65,1.7933
2106003,11297.0,61.3614,22.7228,831.6,6.4031,21.07,19.2676
2106102,11597.0,59.8689,26.0412,747.53,4.5577,12.43,0.9991
2106201,7161.0,86.5801,24.7172,592.02,5.0136,13.18,0.8038
2106300,13807.0,55.1025,24.2413,660.15,9.9758,20.76,0.9492
2106326,21149.0,83.3089,25.6182,546.44,10.9614,17.77,0.2
2106359,7027.0,21.3178,27.3943,425.87,3.2416,24.86,0.2086
2106375,13761.0,56.9726,26.5242,468.04,3.1444,23.02,2.5256
2106409,17090.0,51.5448,26.2259,624.96,4.2571,19.0,5.0385
2106508,22034.0,38.5677,23.2958,630.66,4.1945,12.82,0.3666
2106607,32174.0,50.5097,25.0886,597.81,10.5193,24.5,1.9853
2106631,17432.0,47.8603,31.1152,446.05,12.4426,25.73,7.4046
2106672,8818.0,17.8612,26.2078,433.27,1.9833,28.07,
2106706,21030.0,52.0352,25.5159,584.89,4.5667,20.23,1.3798
2106755,23864.0,83.1545,27.6316,629.09,4.6339,11.74,11.4784
2106805,13978.0,64.1079,24.0163,750.33,5.5877,9.4,13.6835
2106904,27751.0,45.6596,25.6928,555.93,4.6908,18.14,1.2569
2107001,9106.0,53.3824,23.5559,775.51,5.4102,14.56,1.385
2107100,18554.0,40.6597,26.7382,509.29,13.5818,17.69,0.386
2107209,14176.0,40.371,28.252,535.22,8.2456,14.89,1.1061
2107258,5021.0,46.0864,25.8713,765.0,2.7877,15.37,0.1358
2107308,4320.0,67.3148,23.3102,727.08,1.8714,16.62,29.0855
2107357,14314.0,66.5223,25.5973,627.94,9.612,21.14,1.28
2107407,17919.0,56.7889,24.0527,786.89,5.8368,23.07,2.5582
2107456,13577.0,46.6966,25.3296,566.55,6.2746,17.15,3.3886
2107506,145643.0,99.4432,23.8748,1055.14,7.6556,3.89,42.3757
2107605,21059.0,19.2982,22.7836,522.16,18.3709,19.04,2.2934
2107704,18274.0,78.2204,22.9069,735.73,4.3691,19.74,4.3345
2107803,31250.0,42.4896,23.552,609.43,4.4141,23.18,23.2536
2107902,17220.0,66.1266,24.0825,634.75,11.6967,23.56,1.0574
2108009,18802.0,72.12,24.8059,759.03,6.7111,15.47,0.2451
2108058,17056.0,37.7521,27.2749,560.24,6.5983,19.77,0.0905
2108108,20341.0,56.5656,25.7706,668.82,3.286,25.82,1.5948
2108207,37050.0,83.1687,23.3009,1102.76,4.6698,12.95,28.3331
2108256,24320.0,32.3067,24.7492,507.8,7.929,18.78,0.2882
2108306,32511.0,46.901,24.4994,565.26,4.9238,16.12,0.6923
2108405,11108.0,29.4112,22.2722,665.56,10.3387,13.72,0.4759
2108454,20479.0,61.6388,25.0256,710.01,7.9719,21.98,1.0487
2108504,31429.0,70.5145,25.0947,786.22,7.1104,14.4,20.316
2108603,84621.0,66.9574,24.3651,833.75,10.3366,12.29,2.8112
2108702,21886.0,56.7989,25.1302,726.65,3.6494,20.5,8.5048
2108801,17714.0,67.4212,27.5545,629.73,20.25,21.22,0.6679
2108900,17161.0,47.4098,21.5838,810.21,7.2037,22.95,13.2866
2109007,23903.0,80.6677,24.2689,1084.18,8.848,10.16,7.3524
2109056,5954.0,41.5687,20.8767,671.08,2.2234,10.93,0.4805
2109106,45155.0,72.3419,24.5598,1062.56,3.7408,14.5,8.8424
2109205,11356.0,38.9486,27.2455,539.16,14.2689,18.46,0.2847
2109239,4696.0,77.96,25.724,663.31,4.3277,19.13,0.8658
2109270,17511.0,51.2478,24.5389,516.19,7.1499,19.44,4.2562
2109304,10549.0,45.957,25.5854,549.26,6.5155,17.57,2.7644
2109403,13614.0,29.4256,27.5892,413.0,28.3773,19.24,0.333
2109452,30839.0,99.2412,25.8893,872.96,6.7343,8.87,7.4779
2109502,22145.0,52.7072,24.168,751.06,6.632,13.1,0.2659
2109551,7420.0,51.1186,22.2102,725.47,8.0042,15.75,12.2373
2109601,38475.0,66.4769,24.7771,675.16,6.5983,10.97,5.0066
2109700,5568.0,52.5144,24.6049,703.14,8.0304,18.67,0.4765
2109759,6697.0,33.7912,26.4447,602.71,9.3301,20.68,0.4998
2109809,41561.0,50.3453,26.6452,599.67,20.9661,19.37,0.4083
2109908,85014.0,89.5676,25.5158,979.59,5.937,11.01,26.3037
2110005,57635.0,47.0599,25.1896,712.85,5.9127,21.34,6.045
2110039,24307.0,75.9575,25.9514,793.93,3.1691,13.47,0.3645
2110104,23957.0,56.0462,26.6144,509.6,15.052,20.72,2.4187
2110203,37035.0,47.3228,25.6325,667.41,7.0034,14.53,1.0167
2110237,10567.0,22.4094,24.0087,552.6,7.5909,24.7,5.5894
2110278,13949.0,39.7663,27.3926,520.09,4.6911,16.79,0.2535
2110302,14304.0,49.1471,24.6504,717.65,4.759,20.36,13.0046
2110401,18364.0,65.2581,27.7173,445.33,11.1457,18.19,0.4981
2110500,46395.0,59.5711,23.44,536.73,10.6899,15.86,0.8151
2110609,26943.0,49.4266,25.4203,648.46,5.6181,18.11,1.159
2110658,7992.0,70.1326,26.464,762.98,10.7284,17.41,0.3557
2110708,34034.0,54.2516,24.1876,758.81,6.4404,18.95,4.0858
2110807,4402.0,38.846,22.2853,673.96,8.642,19.78,0.1413
2110856,9051.0,52.1379,24.3951,766.28,8.4006,14.97,0.3172
2110906,12064.0,35.9582,23.8312,595.04,5.7981,22.77,0.1576
2111003,18544.0,32.6898,23.6303,591.36,10.0,16.17,0.1016
2111029,12251.0,54.6323,27.2794,554.76,5.9364,25.78,1.0253
2111052,9904.0,56.2803,23.3542,773.11,7.2692,13.79,0.7484
2111078,16889.0,43.6912,24.9748,537.27,5.5975,24.5,1.7527
2111102,25020.0,86.4468,23.3413,851.72,8.1943,15.05,1.8496
2111201,244579.0,98.4713,25.2667,1134.31,7.3816,4.35,32.2727
2111250,6957.0,40.1897,23.4728,543.75,4.1053,21.9,0.6167
2111300,1037775.0,99.2449,24.5186,1595.48,7.3144,3.4,53.6444
2111409,17818.0,42.053,24.8513,635.4,11.9002,23.53,18.9029
2111508,38829.0,74.1044,24.5255,753.38,7.1867,17.51,9.37
2111532,14338.0,83.0799,25.1918,728.31,6.5495,17.52,2.5407
2111573,5783.0,54.4181,27.529,726.47,14.7091,8.41,6.9631
2111607,18672.0,73.7307,25.7337,850.43,9.0507,12.25,3.5899
2111631,5650.0,33.9292,26.7434,589.9,8.2991,20.13,0.178
2111672,4544.0,54.3354,25.7923,545.37,0.9091,23.31,2.8571
2111706,19498.0,28.3978,23.4127,605.08,4.4998,20.77,0.2723
2111722,8784.0,43.6362,27.1744,634.69,3.561,23.31,1.3469
2111748,10207.0,61.0072,26.1291,661.54,6.3639,22.58,
2111763,14700.0,68.7279,24.8435,797.07,5.3222,18.28,16.1346
2111789,10202.0,43.4033,24.3384,642.91,5.5603,19.31,1.4295
2111805,17074.0,34.4208,23.7086,668.73,9.2027,13.98,2.309
2111904,10238.0,55.6652,24.3407,694.83,3.5536,17.4,2.4304
2111953,4985.0,53.9619,23.992,658.02,3.3083,22.8,0.5747
2112001,8862.0,69.6005,26.1228,889.15,8.0212,11.19,26.5353
2112100,26484.0,70.6464,25.2417,538.9,7.0737,25.16,3.2475
2112209,174465.0,89.2311,24.523,937.58,7.8695,10.52,21.7532
2112233,22484.0,84.8203,23.9281,801.9,4.8851,15.41,20.6821
2112274,5507.0,54.349,25.9125,622.31,3.4409,19.7,5.4882
2112308,36251.0,47.789,24.0573,648.84,4.6857,21.41,11.9814
2112407,37491.0,34.4269,27.1078,548.2,6.2971,12.63,0.3227
2112456,31638.0,42.9831,28.5606,469.19,18.349,20.55,0.513
2112506,53356.0,54.8242,26.267,594.37,8.5709,19.1,2.7265
2112605,32812.0,60.0512,29.0443,552.47,7.74,17.45,0.7559
2112704,43261.0,66.4825,25.924,616.42,9.5761,19.5,5.8531
2112803,51442.0,57.558,24.3867,717.55,4.5602,12.02,7.4252
2112852,10362.0,65.0936,24.5512,727.65,6.1547,20.65,1.5097
2112902,30805.0,58.7989,23.8078,641.96,4.1839,16.72,1.2611
2113009,30845.0,56.6802,24.3216,754.86,4.5716,20.32,1.3309
2114007,40801.0,67.2974,24.867,760.1,4.8189,17.88,5.0598
2200053,6420.0,23.9097,22.2741,611.2,4.1501,15.89,0.0903
2200103,4940.0,81.1943,20.749,728.51,10.9897,19.24,5.5749
2200202,17573.0,89.1538,23.2345,838.94,6.0751,11.56,26.0374
2200251,6819.0,56.0199,20.6189,640.87,15.9311,31.78,15.8835
2200277,4634.0,65.5589,21.817,652.29,50.4673,27.57,0.6897
2200301,13479.0,49.885,20.9363,754.37,5.2423,24.9,0.9432
2200400,47453.0,72.0734,23.4211,836.62,10.1059,16.18,15.2254
2200459,5322.0,39.5716,23.9384,644.28,10.4452,16.89,0.5389
2200509,17234.0,53.3074,20.8889,765.13,5.6835,18.63,4.7619
2200608,6827.0,78.1602,22.0302,869.02,9.1105,16.99,1.2225
2200707,9407.0,50.6538,22.6746,740.25,14.2633,21.94,1.1927
2200806,3152.0,79.9492,21.4467,906.69,5.9581,15.84,18.8462
2200905,5369.0,64.8165,18.9607,732.79,8.6927,24.2,4.1277
2200954,2690.0,13.4201,20.7063,705.46,,33.96,0.4255
2201002,4520.0,56.8584,23.8717,683.68,5.0405,23.11,2.0222
2201051,7452.0,42.0558,23.3092,499.26,6.8716,26.56,2.2959
2201101,10866.0,64.5592,21.259,678.26,8.4314,17.41,0.1911
2201150,13272.0,62.9822,28.0591,816.19,7.0809,14.63,15.4005
2201176,3995.0,55.194,21.0763,661.27,12.3675,21.16,0.1367
2201200,47938.0,50.7301,23.7223,741.61,4.873,22.9,0.8188
2201309,3264.0,59.4669,25.1532,660.51,0.2632,13.48,1.3848
2201408,6640.0,73.8102,22.3343,740.09,13.0457,20.42,2.2049
2201507,26300.0,44.1673,23.1559,649.57,6.0361,23.7,0.9205
2201556,4091.0,43.1435,24.2972,691.55,10.0432,14.47,0.8921
2201572,3423.0,59.48,22.6702,843.88,5.2968,27.85,0.7958
2201606,9929.0,62.2923,20.8782,652.94,8.468,24.9,23.3048
2201705,5562.0,79.288,23.6246,945.82,5.7057,14.54,0.1702
2201739,6220.0,35.1447,23.6817,574.1,6.9712,26.34,0.0488
2201770,6902.0,48.0875,24.109,616.36,8.3032,25.79,0.9126
2201804,4078.0,43.7715,18.1707,900.37,6.7337,15.45,13.0628
2201903,28796.0,82.0044,26.6877,1130.24,6.6689,10.24,23.4345
2201919,5636.0,33.978,24.1128,544.35,11.9266,19.01,0.11
2201929,5913.0,30.2723,23.423,637.35,22.1523,23.42,
2201945,6545.0,47.9603,22.0474,672.54,21.6807,19.25,0.5725
2201960,8436.0,46.8468,22.0365,799.36,11.3227,20.27,0.7447
2201988,3904.0,38.7039,22.1311,662.87,10.5922,22.22,0.0724
2202000,19654.0,64.4296,23.5677,655.04,6.0045,20.2,2.5546
2202026,7434.0,36.481,25.1143,666.86,2.7563,21.63,0.3386
2202059,10212.0,23.5703,22.4834,623.38,5.0142,22.97,12.2506
2202075,3108.0,37.7735,22.8121,630.48,4.6429,20.37,
2202083,7957.0,71.4842,23.9412,833.97,3.9258,18.67,0.16
2202091,5503.0,39.1241,24.6048,710.22,3.2299,23.48,0.0539
2202109,4938.0,34.0219,20.3119,685.57,1.0033,21.07,4.122
2202117,4616.0,29.2461,23.0069,636.4,24.4052,28.89,1.0019
2202133,6020.0,39.1528,22.7409,686.67,14.3611,24.5,6.7691
2202174,7419.0,22.8737,27.5913,525.88,10.2378,24.98,0.1368
2202208,45793.0,75.4089,21.6583,1038.91,5.5626,13.47,9.0028
2202251,3414.0,49.6485,21.6169,755.33,1.1732,16.18,17.4067
2202307,19365.0,60.8366,22.6801,913.41,9.1816,19.16,8.9225
2202406,11100.0,59.4955,22.7117,618.65,9.2117,20.26,0.7735
2202455,3974.0,37.4434,22.5969,677.47,8.8078,20.03,2.6243
2202505,10318.0,39.2033,24.937,643.52,21.5646,27.17,0.1806
2202539,5630.0,17.9929,24.2274,554.55,2.8427,28.89,0.1048
2202554,5033.0,46.1554,24.4586,633.05,12.2826,22.43,2.8002
2202604,19288.0,59.1611,21.5937,711.61,7.1376,21.36,2.1474
2202653,5496.0,18.4316,25.6732,577.3,1.9904,27.97,0.6222
2202703,28212.0,44.7682,25.7692,594.08,3.2218,25.79,0.6486
2202711,4911.0,54.8361,22.2969,716.92,1.7159,21.83,1.0916
2202729,6386.0,48.9665,24.3815,567.23,7.2086,30.32,0.2719
2202737,4117.0,40.4178,22.6864,658.23,1.3863,21.16,0.2331
2202752,6150.0,79.3496,22.5691,843.92,9.5652,15.14,1.0664
2202778,6994.0,40.692,22.4335,716.44,4.189,23.59,1.7343
2202802,4932.0,52.4534,20.6813,776.18,19.8987,23.36,2.0528
2202851,4250.0,34.7294,20.8,724.86,13.001,21.94,
2202901,27278.0,63.7143,25.1925,946.37,7.5648,10.44,12.6443
2203008,7356.0,45.5546,22.7433,684.39,2.1352,19.73,1.6515
2203107,10503.0,72.446,23.717,857.08,8.9115,14.41,4.3056
2203206,11270.0,70.63,23.6735,693.11,12.4598,13.6,0.9879
2203230,4854.0,30.3461,24.0832,664.97,24.5098,19.79,2.0
2203255,4413.0,41.4231,21.7312,744.99,4.4787,17.87,
2203271,5073.0,46.6194,26.2567,567.11,10.3846,24.46,0.0635
2203305,16352.0,84.1854,23.1103,862.34,4.1688,12.03,19.7253
2203354,7054.0,39.467,22.0442,799.6,9.2885,20.43,0.8392
2203404,6320.0,59.3987,21.6456,918.12,6.1895,16.66,0.7159
2203420,4075.0,22.8221,22.8466,591.0,23.796,23.56,0.6829
2203453,9159.0,32.5145,22.1749,748.74,4.4518,17.37,0.0315
2203503,13607.0,71.691,19.4238,794.04,8.4753,24.26,10.9655
2203602,4377.0,78.7526,20.4935,886.51,5.0667,16.39,2.9335
2203701,40970.0,61.2741,23.7442,826.99,6.2376,17.92,4.0051
2203750,5284.0,26.1166,22.5587,575.61,10.4545,25.23,0.2869
2203800,4414.0,44.0643,20.9334,629.95,21.3129,25.03,0.4467
2203859,2333.0,42.4775,19.8457,727.11,10.1871,36.85,3.1323
